t,f
0.88466,50.0042080399973
0.88467,50.0042081575422
0.88468,50.0042082841865
0.88469,50.0042084196436
0.8847,50.0042085638261
0.88471,50.0042087165873
0.88472,50.0042088776154
0.88473,50.0042090465959
0.88474,50.004209223215
0.88475,50.0042094071596
0.88476,50.0042095981171
0.88477,50.0042097957758
0.88478,50.0042099999099
0.88479,50.0042102106351
0.8848,50.004210428122
0.88481,50.0042106522533
0.88482,50.0042108827635
0.88483,50.0042111194456
0.88484,50.0042113622751
0.88485,50.0042116111634
0.88486,50.0042118660291
0.88487,50.0042121268369
0.88488,50.0042123937057
0.88489,50.0042126669123
0.8849,50.0042129467365
0.88491,50.0042132333561
0.88492,50.0042135267792
0.88493,50.0042138270258
0.88494,50.00421413425
0.88495,50.0042144485624
0.88496,50.0042147700461
0.88497,50.0042150988011
0.88498,50.0042154349988
0.88499,50.0042157789149
0.885,50.0042161308269
0.88501,50.0042164910114
0.88502,50.0042168596745
0.88503,50.0042172369039
0.88504,50.0042176228743
0.88505,50.004218017712
0.88506,50.0042184215073
0.88507,50.0042188343066
0.88508,50.0042192560976
0.88509,50.0042196871257
0.8851,50.0042201276295
0.88511,50.0042205776965
0.88512,50.0042210374024
0.88513,50.0042215068194
0.88514,50.0042219860979
0.88515,50.0042224753127
0.88516,50.0042229744922
0.88517,50.0042234836072
0.88518,50.004224002575
0.88519,50.0042245316195
0.8852,50.0042250708435
0.88521,50.0042256200187
0.88522,50.0042261792223
0.88523,50.0042267487238
0.88524,50.0042273287948
0.88525,50.0042279197062
0.88526,50.0042285217281
0.88527,50.0042291351302
0.88528,50.0042297601815
0.88529,50.0042303971504
0.8853,50.0042310463047
0.88531,50.0042317079114
0.88532,50.004232382237
0.88533,50.0042330695475
0.88534,50.004233770108
0.88535,50.0042344841833
0.88536,50.0042352120373
0.88537,50.0042359539335
0.88538,50.0042367101346
0.88539,50.0042374809027
0.8854,50.0042382664994
0.88541,50.0042390671857
0.88542,50.0042398832218
0.88543,50.0042407148675
0.88544,50.0042415623818
0.88545,50.0042424260231
0.88546,50.0042433060494
0.88547,50.0042442027178
0.88548,50.0042451162851
0.88549,50.0042460470071
0.8855,50.0042469951393
0.88551,50.0042479609366
0.88552,50.004248944653
0.88553,50.0042499465423
0.88554,50.0042509668573
0.88555,50.0042520058503
0.88556,50.0042530637733
0.88557,50.0042541408773
0.88558,50.0042552374128
0.88559,50.0042563536299
0.8856,50.0042574897778
0.88561,50.0042586461053
0.88562,50.0042598228606
0.88563,50.0042610202911
0.88564,50.0042622386438
0.88565,50.0042634781652
0.88566,50.0042647391007
0.88567,50.0042660216957
0.88568,50.0042673261947
0.88569,50.0042686528416
0.8857,50.0042700018798
0.88571,50.004271373552
0.88572,50.0042727681004
0.88573,50.0042741857665
0.88574,50.0042756267914
0.88575,50.0042770914154
0.88576,50.0042785798783
0.88577,50.0042800924193
0.88578,50.0042816292771
0.88579,50.0042831906896
0.8858,50.0042847768942
0.88581,50.0042863881279
0.88582,50.0042880246268
0.88583,50.0042896866267
0.88584,50.0042913743627
0.88585,50.0042930880691
0.88586,50.0042948279801
0.88587,50.0042965943288
0.88588,50.004298387348
0.88589,50.00430020727
0.8859,50.0043020543048
0.88591,50.0043039283443
0.88592,50.004305829035
0.88593,50.0043077560171
0.88594,50.0043097089319
0.88595,50.0043116874212
0.88596,50.0043136911278
0.88597,50.0043157196948
0.88598,50.0043177727665
0.88599,50.0043198499876
0.886,50.0043219510037
0.88601,50.004324075461
0.88602,50.0043262230066
0.88603,50.0043283932881
0.88604,50.004330585954
0.88605,50.0043328006535
0.88606,50.0043350370365
0.88607,50.0043372947536
0.88608,50.0043395734903
0.88609,50.0043418732814
0.8861,50.0043441943675
0.88611,50.0043465369914
0.88612,50.0043489013953
0.88613,50.0043512878208
0.88614,50.0043536965089
0.88615,50.0043561277
0.88616,50.004358581634
0.88617,50.0043610585501
0.88618,50.004363558687
0.88619,50.0043660822828
0.8862,50.004368629575
0.88621,50.0043712008004
0.88622,50.0043737961955
0.88623,50.0043764159959
0.88624,50.0043790604368
0.88625,50.0043817297527
0.88626,50.0043844241777
0.88627,50.0043871439452
0.88628,50.004389889288
0.88629,50.0043926604383
0.8863,50.0043954576279
0.88631,50.0043982810878
0.88632,50.0044011310485
0.88633,50.00440400774
0.88634,50.0044069113916
0.88635,50.0044098422321
0.88636,50.0044128004898
0.88637,50.0044157863923
0.88638,50.0044188001666
0.88639,50.0044218420392
0.8864,50.0044249122361
0.88641,50.0044280109827
0.88642,50.0044311385036
0.88643,50.0044342950231
0.88644,50.0044374807649
0.88645,50.0044406959519
0.88646,50.0044439408069
0.88647,50.0044472155515
0.88648,50.0044505204074
0.88649,50.0044538555951
0.8865,50.0044572213351
0.88651,50.0044606178469
0.88652,50.0044640453497
0.88653,50.0044675040621
0.88654,50.004470994202
0.88655,50.0044745159869
0.88656,50.0044780696335
0.88657,50.0044816552909
0.88658,50.0044852727229
0.88659,50.0044889215547
0.8866,50.0044926014118
0.88661,50.0044963119206
0.88662,50.0045000527473
0.88663,50.004503823914
0.88664,50.0045076256378
0.88665,50.0045114581371
0.88666,50.0045153216301
0.88667,50.0045192162548
0.88668,50.0045231417596
0.88669,50.0045270977707
0.8867,50.0045310839148
0.88671,50.0045350998197
0.88672,50.0045391451134
0.88673,50.0045432194252
0.88674,50.0045473224331
0.88675,50.0045514541814
0.88676,50.0045556148399
0.88677,50.0045598042084
0.88678,50.004564021924
0.88679,50.0045682678249
0.8868,50.0045725417156
0.88681,50.0045768432299
0.88682,50.0045811721316
0.88683,50.0045855285727
0.88684,50.0045899127771
0.88685,50.0045943249683
0.88686,50.0045987653662
0.88687,50.0046032339841
0.88688,50.0046077304868
0.88689,50.0046122545056
0.8869,50.0046168056725
0.88691,50.0046213836204
0.88692,50.0046259879827
0.88693,50.0046306183938
0.88694,50.0046352744886
0.88695,50.0046399559515
0.88696,50.004644662702
0.88697,50.0046493944456
0.88698,50.0046541508194
0.88699,50.0046589314614
0.887,50.0046637360102
0.88701,50.004668564105
0.88702,50.0046734153861
0.88703,50.0046782894942
0.88704,50.004683186071
0.88705,50.0046881047718
0.88706,50.004693045407
0.88707,50.0046980076804
0.88708,50.0047029912357
0.88709,50.0047079957179
0.8871,50.0047130207723
0.88711,50.0047180660452
0.88712,50.0047231311835
0.88713,50.004728215835
0.88714,50.0047333196499
0.88715,50.0047384424683
0.88716,50.0047435844226
0.88717,50.0047487453022
0.88718,50.0047539247568
0.88719,50.0047591224367
0.8872,50.0047643379929
0.88721,50.0047695710772
0.88722,50.0047748213421
0.88723,50.0047800884415
0.88724,50.0047853721639
0.88725,50.0047906726515
0.88726,50.0047959900754
0.88727,50.0048013242206
0.88728,50.0048066747411
0.88729,50.0048120412916
0.8873,50.0048174235277
0.88731,50.0048228211054
0.88732,50.0048282336818
0.88733,50.0048336609144
0.88734,50.0048391024615
0.88735,50.0048445580756
0.88736,50.0048500277346
0.88737,50.0048555111488
0.88738,50.0048610079786
0.88739,50.0048665178848
0.8874,50.004872040529
0.88741,50.0048775755737
0.88742,50.0048831226819
0.88743,50.0048886815174
0.88744,50.0048942517448
0.88745,50.0048998330293
0.88746,50.0049054250367
0.88747,50.0049110274339
0.88748,50.0049166398882
0.88749,50.0049222620677
0.8875,50.0049278936411
0.88751,50.0049335342781
0.88752,50.0049391836488
0.88753,50.0049448414241
0.88754,50.0049505072758
0.88755,50.0049561808762
0.88756,50.0049618618983
0.88757,50.0049675500159
0.88758,50.0049732449036
0.88759,50.0049789462364
0.8876,50.0049846536902
0.88761,50.0049903669418
0.88762,50.0049960856683
0.88763,50.0050018095478
0.88764,50.0050075382589
0.88765,50.0050132714811
0.88766,50.0050190088944
0.88767,50.0050247501798
0.88768,50.0050304950185
0.88769,50.005036243093
0.8877,50.005041994086
0.88771,50.0050477476811
0.88772,50.0050535035627
0.88773,50.0050592614157
0.88774,50.0050650209258
0.88775,50.0050707817794
0.88776,50.0050765436634
0.88777,50.0050823062658
0.88778,50.0050880692749
0.88779,50.0050938323798
0.8878,50.0050995952703
0.88781,50.0051053576371
0.88782,50.0051111191713
0.88783,50.0051168795648
0.88784,50.0051226385101
0.88785,50.0051283957004
0.88786,50.0051341508299
0.88787,50.005139903593
0.88788,50.0051456536852
0.88789,50.0051514008023
0.8879,50.0051571446411
0.88791,50.0051628848989
0.88792,50.0051686212738
0.88793,50.0051743534644
0.88794,50.0051800811703
0.88795,50.0051858040913
0.88796,50.0051915219284
0.88797,50.0051972343829
0.88798,50.0052029411569
0.88799,50.0052086419533
0.888,50.0052143364754
0.88801,50.0052200244273
0.88802,50.005225705514
0.88803,50.0052313794408
0.88804,50.0052370459139
0.88805,50.0052427046401
0.88806,50.005248355327
0.88807,50.0052539976825
0.88808,50.0052596314156
0.88809,50.0052652562358
0.8881,50.0052708718531
0.88811,50.0052764779784
0.88812,50.0052820743233
0.88813,50.0052876605998
0.88814,50.0052932365207
0.88815,50.0052988017995
0.88816,50.0053043561505
0.88817,50.0053098992882
0.88818,50.0053154309283
0.88819,50.0053209507868
0.8882,50.0053264585806
0.88821,50.0053319540269
0.88822,50.005337436844
0.88823,50.0053429067505
0.88824,50.005348363466
0.88825,50.0053538067103
0.88826,50.0053592362043
0.88827,50.0053646516694
0.88828,50.0053700528274
0.88829,50.0053754394011
0.8883,50.0053808111139
0.88831,50.0053861676897
0.88832,50.005391508853
0.88833,50.0053968343293
0.88834,50.0054021438444
0.88835,50.0054074371248
0.88836,50.0054127138978
0.88837,50.0054179738913
0.88838,50.0054232168338
0.88839,50.0054284424543
0.8884,50.0054336504827
0.88841,50.0054388406494
0.88842,50.0054440126856
0.88843,50.0054491663229
0.88844,50.0054543012936
0.88845,50.0054594173308
0.88846,50.0054645141682
0.88847,50.0054695915931
0.88848,50.0054746497675
0.88849,50.0054796890166
0.8885,50.0054847096657
0.88851,50.0054897120396
0.88852,50.0054946963825
0.88853,50.0054996625488
0.88854,50.0055046102712
0.88855,50.0055095392824
0.88856,50.0055144493162
0.88857,50.0055193401067
0.88858,50.0055242113889
0.88859,50.0055290628983
0.8886,50.0055338943709
0.88861,50.0055387055437
0.88862,50.005543496154
0.88863,50.0055482659398
0.88864,50.0055530146399
0.88865,50.0055577419936
0.88866,50.0055624477408
0.88867,50.0055671316221
0.88868,50.0055717933787
0.88869,50.0055764327525
0.8887,50.0055810494859
0.88871,50.005585643322
0.88872,50.0055902140046
0.88873,50.0055947612779
0.88874,50.0055992848869
0.88875,50.0056037845773
0.88876,50.0056082600953
0.88877,50.0056127111876
0.88878,50.0056171376018
0.88879,50.005621539086
0.8888,50.0056259153888
0.88881,50.0056302662595
0.88882,50.0056345914482
0.88883,50.0056388907053
0.88884,50.0056431637821
0.88885,50.0056474104303
0.88886,50.0056516304024
0.88887,50.0056558234513
0.88888,50.0056599893308
0.88889,50.005664127795
0.8889,50.0056682385988
0.88891,50.0056723214977
0.88892,50.0056763762479
0.88893,50.0056804026059
0.88894,50.0056844003291
0.88895,50.0056883691755
0.88896,50.0056923089035
0.88897,50.0056962192723
0.88898,50.0057001000416
0.88899,50.0057039509718
0.889,50.0057077718237
0.88901,50.0057115623591
0.88902,50.00571532234
0.88903,50.0057190515292
0.88904,50.00572274969
0.88905,50.0057264165865
0.88906,50.0057300519832
0.88907,50.0057336556452
0.88908,50.0057372273384
0.88909,50.005740766829
0.8891,50.0057442738842
0.88911,50.0057477482713
0.88912,50.0057511897586
0.88913,50.0057545981148
0.88914,50.0057579731093
0.88915,50.005761314512
0.88916,50.0057646220935
0.88917,50.0057678956248
0.88918,50.0057711348777
0.88919,50.0057743396245
0.8892,50.0057775096382
0.88921,50.0057806448104
0.88922,50.0057837451375
0.88923,50.0057868104061
0.88924,50.005789840428
0.88925,50.0057928351033
0.88926,50.0057957942213
0.88927,50.0057987177643
0.88928,50.0058016060644
0.88929,50.0058044594884
0.8893,50.0058072784024
0.88931,50.0058100631718
0.88932,50.0058128141171
0.88933,50.0058155312294
0.88934,50.005818214642
0.88935,50.0058208643779
0.88936,50.0058234802173
0.88937,50.0058260619333
0.88938,50.0058286092994
0.88939,50.0058311220923
0.8894,50.0058336001697
0.88941,50.0058360434247
0.88942,50.0058384516576
0.88943,50.0058408246445
0.88944,50.0058431621621
0.88945,50.0058454639876
0.88946,50.0058477298987
0.88947,50.0058499596737
0.88948,50.0058521530916
0.88949,50.0058543099318
0.8895,50.0058564299745
0.88951,50.0058585130003
0.88952,50.0058605587904
0.88953,50.0058625671266
0.88954,50.0058645377914
0.88955,50.0058664705676
0.88956,50.0058683652389
0.88957,50.0058702215893
0.88958,50.0058720394036
0.88959,50.0058738184669
0.8896,50.0058755585651
0.88961,50.0058772594846
0.88962,50.0058789210125
0.88963,50.0058805429361
0.88964,50.0058821250437
0.88965,50.0058836671239
0.88966,50.005885168966
0.88967,50.0058866303597
0.88968,50.0058880510955
0.88969,50.0058894309643
0.8897,50.0058907697576
0.88971,50.0058920672675
0.88972,50.0058933232866
0.88973,50.0058945376081
0.88974,50.0058957100258
0.88975,50.0058968403339
0.88976,50.0058979283275
0.88977,50.0058989738018
0.88978,50.005899976553
0.88979,50.0059009363775
0.8898,50.0059018530726
0.88981,50.0059027264357
0.88982,50.0059035562653
0.88983,50.00590434236
0.88984,50.0059050845192
0.88985,50.0059057825428
0.88986,50.0059064362312
0.88987,50.0059070453854
0.88988,50.005907609807
0.88989,50.005908129298
0.8899,50.0059086036611
0.88991,50.0059090326996
0.88992,50.005909416217
0.88993,50.0059097540178
0.88994,50.0059100459068
0.88995,50.0059102916893
0.88996,50.0059104911713
0.88997,50.0059106441592
0.88998,50.0059107504601
0.88999,50.0059108098815
0.89,50.0059108222316
0.89001,50.0059107873189
0.89002,50.0059107049527
0.89003,50.0059105749426
0.89004,50.0059103970991
0.89005,50.0059101712327
0.89006,50.005909897155
0.89007,50.0059095746777
0.89008,50.0059092036134
0.89009,50.0059087837748
0.8901,50.0059083149756
0.89011,50.0059077970298
0.89012,50.0059072297519
0.89013,50.005906612957
0.89014,50.0059059464607
0.89015,50.0059052300792
0.89016,50.0059044636291
0.89017,50.0059036469277
0.89018,50.0059027797927
0.89019,50.0059018620424
0.8902,50.0059008934956
0.89021,50.0058998739716
0.89022,50.0058988032903
0.89023,50.005897681272
0.89024,50.0058965077377
0.89025,50.0058952825087
0.89026,50.0058940054071
0.89027,50.0058926762552
0.89028,50.0058912948762
0.89029,50.0058898610935
0.8903,50.0058883747312
0.89031,50.0058868356137
0.89032,50.0058852435663
0.89033,50.0058835984145
0.89034,50.0058818999843
0.89035,50.0058801481025
0.89036,50.0058783425963
0.89037,50.0058764832931
0.89038,50.0058745700213
0.89039,50.0058726026095
0.8904,50.0058705808869
0.89041,50.0058685046833
0.89042,50.0058663738289
0.89043,50.0058641881544
0.89044,50.0058619474911
0.89045,50.0058596516708
0.89046,50.0058573005256
0.89047,50.0058548938885
0.89048,50.0058524315926
0.89049,50.0058499134718
0.8905,50.0058473393604
0.89051,50.0058447090932
0.89052,50.0058420225055
0.89053,50.0058392794331
0.89054,50.0058364797124
0.89055,50.0058336231801
0.89056,50.0058307096736
0.89057,50.0058277390308
0.89058,50.0058247110898
0.89059,50.0058216256897
0.8906,50.0058184826696
0.89061,50.0058152818695
0.89062,50.0058120231296
0.89063,50.0058087062908
0.89064,50.0058053311944
0.89065,50.0058018976821
0.89066,50.0057984055964
0.89067,50.00579485478
0.89068,50.0057912450761
0.89069,50.0057875763287
0.8907,50.0057838483832
0.89071,50.0057800610941
0.89072,50.0057762143085
0.89073,50.0057723078723
0.89074,50.0057683416315
0.89075,50.005764315433
0.89076,50.0057602291238
0.89077,50.0057560825517
0.89078,50.0057518755648
0.89079,50.0057476080118
0.8908,50.0057432797418
0.89081,50.0057388906044
0.89082,50.0057344404498
0.89083,50.0057299291284
0.89084,50.0057253564915
0.89085,50.0057207223904
0.89086,50.0057160266774
0.89087,50.0057112692048
0.89088,50.0057064498256
0.89089,50.0057015683933
0.8909,50.0056966247619
0.89091,50.0056916187858
0.89092,50.0056865503199
0.89093,50.0056814192195
0.89094,50.0056762253406
0.89095,50.0056709685394
0.89096,50.0056656486727
0.89097,50.0056602655978
0.89098,50.0056548191725
0.89099,50.0056493092549
0.891,50.0056437357038
0.89101,50.0056380983783
0.89102,50.0056323971381
0.89103,50.0056266318431
0.89104,50.0056208023541
0.89105,50.005614908532
0.89106,50.0056089502383
0.89107,50.005602927335
0.89108,50.0055968396846
0.89109,50.0055906871499
0.8911,50.0055844695942
0.89111,50.0055781868814
0.89112,50.0055718388759
0.89113,50.0055654254422
0.89114,50.0055589464457
0.89115,50.0055524017521
0.89116,50.0055457912273
0.89117,50.0055391147381
0.89118,50.0055323721515
0.89119,50.0055255633349
0.8912,50.0055186881564
0.89121,50.0055117464844
0.89122,50.0055047381877
0.89123,50.0054976631356
0.89124,50.0054905211981
0.89125,50.0054833122452
0.89126,50.0054760361477
0.89127,50.0054686927767
0.89128,50.0054612820038
0.89129,50.0054538037594
0.8913,50.0054462583518
0.89131,50.0054386462438
0.89132,50.0054309678978
0.89133,50.0054232237756
0.89134,50.0054154143378
0.89135,50.0054075400445
0.89136,50.0053996013546
0.89137,50.0053915987264
0.89138,50.0053835326172
0.89139,50.0053754034834
0.8914,50.0053672117808
0.89141,50.0053589579641
0.89142,50.0053506424871
0.89143,50.005342265803
0.89144,50.005333828364
0.89145,50.0053253306213
0.89146,50.0053167730255
0.89147,50.0053081560263
0.89148,50.0052994800724
0.89149,50.0052907456117
0.8915,50.0052819530914
0.89151,50.0052731029577
0.89152,50.005264195656
0.89153,50.0052552316309
0.89154,50.005246211326
0.89155,50.0052371351842
0.89156,50.0052280036475
0.89157,50.0052188171572
0.89158,50.0052095761534
0.89159,50.0052002810757
0.8916,50.0051909323628
0.89161,50.0051815304523
0.89162,50.0051720757814
0.89163,50.0051625687861
0.89164,50.0051530099016
0.89165,50.0051433995625
0.89166,50.0051337382023
0.89167,50.0051240262538
0.89168,50.0051142641489
0.89169,50.0051044523188
0.8917,50.0050945911937
0.89171,50.005084681203
0.89172,50.0050747227753
0.89173,50.0050647163384
0.89174,50.0050546623192
0.89175,50.005044561144
0.89176,50.0050344132378
0.89177,50.0050242190252
0.89178,50.0050139789297
0.89179,50.0050036933743
0.8918,50.0049933627808
0.89181,50.0049829875704
0.89182,50.0049725681634
0.89183,50.0049621049794
0.89184,50.0049515984369
0.89185,50.0049410489539
0.89186,50.0049304569474
0.89187,50.0049198228335
0.89188,50.0049091470277
0.89189,50.0048984299446
0.8919,50.0048876719978
0.89191,50.0048768736004
0.89192,50.0048660351644
0.89193,50.0048551571011
0.89194,50.0048442398211
0.89195,50.0048332837341
0.89196,50.0048222892488
0.89197,50.0048112567733
0.89198,50.0048001867149
0.89199,50.00478907948
0.892,50.0047779354742
0.89201,50.0047667551023
0.89202,50.0047555387683
0.89203,50.0047442868755
0.89204,50.0047329998261
0.89205,50.0047216780218
0.89206,50.0047103218633
0.89207,50.0046989317507
0.89208,50.004687508083
0.89209,50.0046760512586
0.8921,50.0046645616751
0.89211,50.0046530397293
0.89212,50.0046414858171
0.89213,50.0046299003337
0.89214,50.0046182836733
0.89215,50.0046066362297
0.89216,50.0045949583955
0.89217,50.0045832505628
0.89218,50.0045715131226
0.89219,50.0045597464654
0.8922,50.0045479509807
0.89221,50.0045361270574
0.89222,50.0045242750834
0.89223,50.004512395446
0.89224,50.0045004885315
0.89225,50.0044885547255
0.89226,50.004476594413
0.89227,50.004464607978
0.89228,50.0044525958036
0.89229,50.0044405582725
0.8923,50.0044284957662
0.89231,50.0044164086657
0.89232,50.0044042973511
0.89233,50.0043921622017
0.89234,50.0043800035961
0.89235,50.004367821912
0.89236,50.0043556175265
0.89237,50.0043433908156
0.89238,50.004331142155
0.89239,50.0043188719191
0.8924,50.0043065804819
0.89241,50.0042942682165
0.89242,50.0042819354951
0.89243,50.0042695826894
0.89244,50.0042572101701
0.89245,50.0042448183071
0.89246,50.0042324074697
0.89247,50.0042199780264
0.89248,50.0042075303448
0.89249,50.0041950647918
0.8925,50.0041825817335
0.89251,50.0041700815353
0.89252,50.0041575645619
0.89253,50.004145031177
0.89254,50.0041324817437
0.89255,50.0041199166243
0.89256,50.0041073361804
0.89257,50.0040947407726
0.89258,50.0040821307609
0.89259,50.0040695065048
0.8926,50.0040568683338
0.89261,50.004044216357
0.89262,50.0040315508511
0.89263,50.0040188721729
0.89264,50.0040061806788
0.89265,50.0039934767243
0.89266,50.0039807606639
0.89267,50.0039680328518
0.89268,50.003955293641
0.89269,50.0039425433833
0.8927,50.0039297822617
0.89271,50.0039170101595
0.89272,50.0039042272969
0.89273,50.003891434025
0.89274,50.003878630694
0.89275,50.0038658176536
0.89276,50.0038529952528
0.89277,50.0038401638396
0.89278,50.0038273237614
0.89279,50.0038144753626
0.8928,50.0038016187899
0.89281,50.0037887539081
0.89282,50.0037758809317
0.89283,50.0037630002061
0.89284,50.0037501120759
0.89285,50.0037372168852
0.89286,50.003724314977
0.89287,50.0037114066814
0.89288,50.0036984920442
0.89289,50.003685570828
0.8929,50.0036726427837
0.89291,50.0036597076624
0.89292,50.003646765216
0.89293,50.003633815309
0.89294,50.0036208581719
0.89295,50.0036078941357
0.89296,50.003594923537
0.89297,50.0035819464663
0.89298,50.0035689627221
0.89299,50.0035559724123
0.893,50.0035429758741
0.89301,50.0035299734491
0.89302,50.0035169654783
0.89303,50.0035039523016
0.89304,50.0034909342585
0.89305,50.0034779116877
0.89306,50.003464884927
0.89307,50.0034518543136
0.89308,50.0034388201839
0.89309,50.0034257828737
0.8931,50.0034127427177
0.89311,50.0033997000504
0.89312,50.0033866552051
0.89313,50.0033736085146
0.89314,50.0033605603109
0.89315,50.0033475109253
0.89316,50.0033344606883
0.89317,50.0033214099298
0.89318,50.0033083589787
0.89319,50.0032953081635
0.8932,50.0032822578118
0.89321,50.0032692082505
0.89322,50.0032561598058
0.89323,50.0032431128031
0.89324,50.003230067567
0.89325,50.0032170244217
0.89326,50.0032039836904
0.89327,50.0031909456955
0.89328,50.003177910759
0.89329,50.003164879202
0.8933,50.0031518513448
0.89331,50.003138827507
0.89332,50.0031258080077
0.89333,50.0031127931651
0.89334,50.0030997832965
0.89335,50.003086778719
0.89336,50.0030737797484
0.89337,50.0030607867002
0.89338,50.0030477998891
0.89339,50.0030348196288
0.8934,50.0030218462328
0.89341,50.0030088800134
0.89342,50.0029959212825
0.89343,50.0029829703511
0.89344,50.0029700275296
0.89345,50.0029570931277
0.89346,50.0029441674544
0.89347,50.0029312508179
0.89348,50.0029183435257
0.89349,50.0029054458847
0.8935,50.0028925581943
0.89351,50.0028796805608
0.89352,50.0028668131187
0.89353,50.0028539561698
0.89354,50.0028411100183
0.89355,50.0028282749676
0.89356,50.0028154513206
0.89357,50.002802639379
0.89358,50.0027898393706
0.89359,50.0027770514612
0.8936,50.0027642755566
0.89361,50.0027515114752
0.89362,50.0027387593184
0.89363,50.0027260193812
0.89364,50.0027132919638
0.89365,50.0027005773654
0.89366,50.0026878758847
0.89367,50.0026751878172
0.89368,50.0026625133111
0.89369,50.0026498525389
0.8937,50.0026372057962
0.89371,50.002624573379
0.89372,50.0026119555822
0.89373,50.0025993527003
0.89374,50.002586765027
0.89375,50.0025741928555
0.89376,50.0025616364779
0.89377,50.0025490961861
0.89378,50.002536572271
0.89379,50.0025240650228
0.8938,50.0025115747313
0.89381,50.0024991016852
0.89382,50.0024866461728
0.89383,50.0024742084818
0.89384,50.002461788899
0.89385,50.0024493877105
0.89386,50.0024370052019
0.89387,50.002424641658
0.89388,50.002412297363
0.89389,50.0023999726004
0.8939,50.0023876676529
0.89391,50.0023753828027
0.89392,50.0023631183312
0.89393,50.0023508745192
0.89394,50.0023386515731
0.89395,50.0023264495877
0.89396,50.002314268561
0.89397,50.0023021082026
0.89398,50.002289968201
0.89399,50.0022778482449
0.894,50.0022657480242
0.89401,50.0022536672291
0.89402,50.0022416055505
0.89403,50.0022295626803
0.89404,50.0022175383858
0.89405,50.0022055327246
0.89406,50.002193545757
0.89407,50.0021815772099
0.89408,50.0021696267761
0.89409,50.0021576941492
0.8941,50.0021457790232
0.89411,50.0021338810938
0.89412,50.0021220002188
0.89413,50.0021101366309
0.89414,50.0020982906136
0.89415,50.0020864624248
0.89416,50.0020746521887
0.89417,50.0020628596767
0.89418,50.0020510846766
0.89419,50.0020393271785
0.8942,50.0020275871148
0.89421,50.002015864396
0.89422,50.0020041590688
0.89423,50.0019924713916
0.89424,50.00198080165
0.89425,50.0019691501286
0.89426,50.0019575170921
0.89427,50.0019459025684
0.89428,50.0019343064677
0.89429,50.0019227288678
0.8943,50.001911169788
0.89431,50.0018996292234
0.89432,50.0018881072604
0.89433,50.0018766041529
0.89434,50.0018651201832
0.89435,50.0018536556328
0.89436,50.0018422107742
0.89437,50.0018307856974
0.89438,50.0018193803462
0.89439,50.0018079948012
0.8944,50.0017966290863
0.89441,50.0017852831998
0.89442,50.00177395721
0.89443,50.0017626513555
0.89444,50.0017513659153
0.89445,50.001740101167
0.89446,50.0017288572709
0.89447,50.0017176341348
0.89448,50.0017064316683
0.89449,50.0016952499042
0.8945,50.001684088819
0.89451,50.0016729483615
0.89452,50.0016618285524
0.89453,50.0016507296123
0.89454,50.0016396517248
0.89455,50.0016285950213
0.89456,50.0016175595158
0.89457,50.0016065450354
0.89458,50.0015955514284
0.89459,50.0015845786457
0.8946,50.0015736265921
0.89461,50.001562695156
0.89462,50.0015517842918
0.89463,50.0015408941346
0.89464,50.0015300247719
0.89465,50.0015191762772
0.89466,50.0015083486028
0.89467,50.0014975415744
0.89468,50.0014867550428
0.89469,50.0014759889493
0.8947,50.0014652431944
0.89471,50.0014545176598
0.89472,50.0014438122794
0.89473,50.0014331271194
0.89474,50.0014224622131
0.89475,50.0014118175731
0.89476,50.0014011931044
0.89477,50.0013905886098
0.89478,50.0013800039049
0.89479,50.0013694388745
0.8948,50.0013588933624
0.89481,50.0013483671918
0.89482,50.001337860214
0.89483,50.0013273723785
0.89484,50.001316903633
0.89485,50.0013064538933
0.89486,50.0012960229717
0.89487,50.0012856106187
0.89488,50.001275216593
0.89489,50.0012648407086
0.8949,50.0012544827448
0.89491,50.0012441424638
0.89492,50.0012338196428
0.89493,50.0012235141289
0.89494,50.0012132257897
0.89495,50.0012029544593
0.89496,50.0011926998845
0.89497,50.0011824617809
0.89498,50.0011722398729
0.89499,50.0011620339335
0.895,50.0011518437092
0.89501,50.0011416689321
0.89502,50.0011315093413
0.89503,50.0011213647193
0.89504,50.0011112349011
0.89505,50.0011011196921
0.89506,50.0010910188117
0.89507,50.0010809319845
0.89508,50.0010708589644
0.89509,50.0010607995498
0.8951,50.0010507535268
0.89511,50.0010407206794
0.89512,50.0010307007972
0.89513,50.001020693701
0.89514,50.0010106992853
0.89515,50.0010007174186
0.89516,50.000990747911
0.89517,50.0009807906042
0.89518,50.0009708453546
0.89519,50.0009609120555
0.8952,50.000950990592
0.89521,50.0009410808479
0.89522,50.0009311827013
0.89523,50.0009212960364
0.89524,50.0009114208223
0.89525,50.000901556983
0.89526,50.0008917043832
0.89527,50.0008818629499
0.89528,50.000872032618
0.89529,50.000862213346
0.8953,50.0008524050819
0.89531,50.0008426077688
0.89532,50.0008328213277
0.89533,50.0008230456678
0.89534,50.0008132807797
0.89535,50.0008035266089
0.89536,50.0007937830476
0.89537,50.0007840500391
0.89538,50.0007743275271
0.89539,50.0007646154544
0.8954,50.000754913686
0.89541,50.0007452220605
0.89542,50.0007355403931
0.89543,50.0007258684649
0.89544,50.0007162061558
0.89545,50.0007065533096
0.89546,50.0006969097181
0.89547,50.00068727525
0.89548,50.0006776497845
0.89549,50.000668033213
0.8955,50.0006584254213
0.89551,50.0006488263027
